;Place;Date;Temperature;Humidity
995;DEUSTU;15/03/2020 7:00;8,20;91,70
996;DEUSTU;15/03/2020 7:00;8,10;91,80
997;DEUSTU;15/03/2020 7:00;8,10;92,00
998;DEUSTU;15/03/2020 7:00;8,00;92,10
999;DEUSTU;15/03/2020 7:00;8,00;92,30
1000;DEUSTU;15/03/2020 7:00;8,00;92,60
1001;DEUSTU;15/03/2020 7:00;8,40;92,40
1002;DEUSTU;15/03/2020 7:00;8,90;90,30
1003;DEUSTU;15/03/2020 7:00;9,00;89,20
1004;DEUSTU;15/03/2020 7:00;8,90;88,90
1005;DEUSTU;15/03/2020 7:00;9,00;88,10
1006;DEUSTU;15/03/2020 7:00;9,00;87,90
1007;DEUSTU;15/03/2020 7:00;8,90;87,90
1008;DEUSTU;15/03/2020 7:00;8,80;88,20
1009;DEUSTU;15/03/2020 7:00;8,70;88,30
1010;DEUSTU;15/03/2020 7:00;8,60;88,70
1011;DEUSTU;15/03/2020 7:00;8,70;88,40
1012;DEUSTU;15/03/2020 7:00;8,60;88,00
1013;DEUSTU;15/03/2020 7:00;8,60;88,00
1014;DEUSTU;15/03/2020 7:00;8,30;88,60
1015;DEUSTU;15/03/2020 7:00;8,30;88,90
1016;DEUSTU;15/03/2020 7:00;8,40;88,60
1017;DEUSTU;15/03/2020 7:00;8,20;88,90
1018;DEUSTU;15/03/2020 7:00;8,10;89,10
1019;DEUSTU;15/03/2020 7:00;8,30;88,80
1020;DEUSTU;15/03/2020 7:00;8,40;88,10
1021;DEUSTU;15/03/2020 7:00;8,30;88,20
1022;DEUSTU;15/03/2020 7:00;8,20;87,90
1023;DEUSTU;15/03/2020 7:00;8,10;88,20
1024;DEUSTU;15/03/2020 7:00;8,10;88,20
1025;DEUSTU;15/03/2020 7:00;8,10;88,00
1026;DEUSTU;15/03/2020 7:00;8,20;87,60
1027;DEUSTU;15/03/2020 7:00;8,00;88,00
1028;DEUSTU;15/03/2020 7:00;7,90;88,30
1029;DEUSTU;15/03/2020 7:00;7,70;89,00
1030;DEUSTU;15/03/2020 7:00;7,90;88,70
1031;DEUSTU;15/03/2020 7:00;8,10;87,70
1032;DEUSTU;15/03/2020 7:00;11,90;55,06
1033;DEUSTU;15/03/2020 7:00;7,90;87,60
1034;DEUSTU;15/03/2020 7:00;8,00;87,70
1035;DEUSTU;15/03/2020 7:00;7,90;88,00
1036;DEUSTU;15/03/2020 7:00;7,90;88,10
1037;DEUSTU;15/03/2020 7:00;7,90;87,90
1038;DEUSTU;15/03/2020 7:00;7,70;88,30
1039;DEUSTU;15/03/2020 7:00;7,50;88,70
1040;DEUSTU;15/03/2020 7:00;7,60;88,70
1041;DEUSTU;15/03/2020 7:00;7,60;88,70
1042;DEUSTU;15/03/2020 7:00;7,60;88,70
1043;DEUSTU;15/03/2020 7:00;7,50;89,00
1044;DEUSTU;15/03/2020 7:00;7,40;89,30
1045;DEUSTU;15/03/2020 7:00;7,40;89,30
1046;DEUSTU;15/03/2020 7:00;7,40;89,10
1047;DEUSTU;15/03/2020 7:00;7,40;89,30
1048;DEUSTU;15/03/2020 7:00;7,30;89,40
1049;DEUSTU;15/03/2020 7:00;7,30;89,30
1050;DEUSTU;15/03/2020 7:00;7,30;88,60
1051;DEUSTU;15/03/2020 7:00;11,70;56,14
1052;DEUSTU;15/03/2020 7:00;7,20;88,60
1053;DEUSTU;15/03/2020 7:00;7,10;88,90
1054;DEUSTU;15/03/2020 7:00;7,10;89,00
1055;DEUSTU;15/03/2020 7:00;7,10;89,10
1056;DEUSTU;15/03/2020 7:00;7,20;89,00
1057;DEUSTU;15/03/2020 7:00;7,10;88,90
1058;DEUSTU;15/03/2020 7:00;7,10;88,90
1059;DEUSTU;15/03/2020 7:00;7,10;88,80
1060;DEUSTU;15/03/2020 7:00;7,10;88,90
1061;DEUSTU;15/03/2020 7:00;7,20;89,00
1062;DEUSTU;15/03/2020 7:00;7,30;88,30
1063;DEUSTU;15/03/2020 7:00;7,30;88,00
1064;DEUSTU;15/03/2020 7:00;7,40;87,80
1065;DEUSTU;15/03/2020 7:00;7,80;86,90
1066;DEUSTU;15/03/2020 7:00;7,90;86,10
1067;DEUSTU;15/03/2020 7:00;8,20;85,30
1068;DEUSTU;15/03/2020 7:00;8,30;84,50
1069;DEUSTU;15/03/2020 7:00;8,10;83,90
1070;DEUSTU;15/03/2020 7:00;8,40;83,00
1071;DEUSTU;15/03/2020 7:00;8,70;82,50
1072;DEUSTU;15/03/2020 7:00;8,90;81,70
1073;DEUSTU;15/03/2020 7:00;9,00;81,30
1074;DEUSTU;15/03/2020 7:00;9,60;80,20
1075;DEUSTU;15/03/2020 7:00;10,00;78,80
1076;DEUSTU;15/03/2020 7:00;10,60;77,12
1077;DEUSTU;15/03/2020 7:00;11,00;75,76
1078;DEUSTU;15/03/2020 7:00;11,20;75,07
1079;DEUSTU;15/03/2020 7:00;11,50;73,85
1080;DEUSTU;15/03/2020 7:00;11,80;72,50
1081;DEUSTU;15/03/2020 7:00;12,20;71,44
1082;DEUSTU;15/03/2020 7:00;12,70;70,08
1083;DEUSTU;15/03/2020 7:00;13,00;69,39
1084;DEUSTU;15/03/2020 7:00;13,20;68,62
1085;DEUSTU;15/03/2020 7:00;13,30;69,06
1086;DEUSTU;15/03/2020 7:00;13,60;67,95
1087;DEUSTU;15/03/2020 7:00;14,00;68,34
1088;DEUSTU;15/03/2020 7:00;14,20;67,08
1089;DEUSTU;15/03/2020 7:00;11,70;56,00
1090;DEUSTU;15/03/2020 7:00;14,60;65,22
1091;DEUSTU;15/03/2020 7:00;14,90;62,54
1092;DEUSTU;15/03/2020 7:00;15,20;59,53
1093;DEUSTU;15/03/2020 7:00;16,00;55,94
1094;DEUSTU;15/03/2020 7:00;16,40;55,91
1095;DEUSTU;15/03/2020 7:00;16,70;54,80
1096;DEUSTU;15/03/2020 7:00;16,30;51,53
1097;DEUSTU;15/03/2020 7:00;16,50;46,55
1098;DEUSTU;15/03/2020 7:00;16,60;46,93
1099;DEUSTU;15/03/2020 7:00;17,10;45,42
1100;DEUSTU;15/03/2020 7:00;17,50;44,21
1101;DEUSTU;15/03/2020 7:00;16,90;44,92
1102;DEUSTU;15/03/2020 7:00;16,50;46,48
1103;DEUSTU;15/03/2020 7:00;16,40;48,63
1104;DEUSTU;15/03/2020 7:00;16,20;50,98
1105;DEUSTU;15/03/2020 7:00;15,50;52,79
1106;DEUSTU;15/03/2020 7:00;15,10;50,26
1107;DEUSTU;15/03/2020 7:00;14,90;48,63
1108;DEUSTU;15/03/2020 7:00;15,10;45,01
1109;DEUSTU;15/03/2020 7:00;15,10;46,07
1110;DEUSTU;15/03/2020 7:00;14,80;50,00
1111;DEUSTU;15/03/2020 7:00;14,50;52,04
1112;DEUSTU;15/03/2020 7:00;14,40;49,48
1113;DEUSTU;15/03/2020 7:00;14,20;48,88
1114;DEUSTU;15/03/2020 7:00;14,00;51,07
1115;DEUSTU;15/03/2020 7:00;13,80;54,93
1116;DEUSTU;15/03/2020 7:00;13,10;62,66
1117;DEUSTU;15/03/2020 7:00;12,30;68,44
1118;DEUSTU;15/03/2020 7:00;12,00;70,62
1119;DEUSTU;15/03/2020 7:00;11,60;72,87
1120;DEUSTU;15/03/2020 7:00;11,20;74,81
1121;DEUSTU;15/03/2020 7:00;10,90;75,95
1122;DEUSTU;15/03/2020 7:00;10,70;77,02
1123;DEUSTU;15/03/2020 7:00;10,60;77,60
1124;DEUSTU;15/03/2020 7:00;10,50;77,37
1125;DEUSTU;15/03/2020 7:00;10,30;77,52
1126;DEUSTU;15/03/2020 7:00;10,10;78,59
1127;DEUSTU;15/03/2020 7:00;9,80;79,63
1128;DEUSTU;15/03/2020 7:00;9,70;80,40
1129;DEUSTU;15/03/2020 7:00;9,50;80,60
1130;DEUSTU;15/03/2020 7:00;9,60;79,59
1131;DEUSTU;15/03/2020 7:00;9,90;77,71
1132;DEUSTU;15/03/2020 7:00;10,30;76,61
1133;DEUSTU;15/03/2020 7:00;10,50;75,63
1134;DEUSTU;15/03/2020 7:00;10,70;74,36
1135;DEUSTU;15/03/2020 7:00;10,90;73,26
1136;DEUSTU;15/03/2020 7:00;10,90;72,91
1137;DEUSTU;15/03/2020 7:00;10,70;74,49
1138;DEUSTU;15/03/2020 7:00;10,60;74,12
1139;DEUSTU;15/03/2020 7:00;10,20;76,95
1140;DEUSTU;15/03/2020 7:00;9,80;78,65
1141;DEUSTU;15/03/2020 7:00;9,80;77,50
1142;DEUSTU;15/03/2020 7:00;10,30;74,41
1143;DEUSTU;15/03/2020 7:00;10,70;72,14
1144;DEUSTU;15/03/2020 7:00;10,80;71,76
1145;DEUSTU;15/03/2020 7:00;10,60;72,53
1146;DEUSTU;15/03/2020 7:00;10,80;70,06
1147;DEUSTU;15/03/2020 7:00;10,70;70,02
1148;DEUSTU;15/03/2020 7:00;10,50;72,22
1149;DEUSTU;15/03/2020 7:00;10,30;73,55
1150;DEUSTU;15/03/2020 7:00;10,50;72,20
1151;DEUSTU;15/03/2020 7:00;11,20;68,64
1152;DEUSTU;15/03/2020 7:00;11,10;69,97
1153;DEUSTU;15/03/2020 7:00;10,70;72,05
1154;DEUSTU;15/03/2020 7:00;10,50;72,12
1155;DEUSTU;15/03/2020 7:00;11,30;66,43
1156;DEUSTU;15/03/2020 7:00;11,30;68,59
1157;DEUSTU;15/03/2020 7:00;11,20;68,26
1158;DEUSTU;15/03/2020 7:00;11,50;67,15
1159;DEUSTU;15/03/2020 7:00;10,80;70,25
1160;DEUSTU;15/03/2020 7:00;11,40;65,95
1161;DEUSTU;15/03/2020 7:00;11,90;64,13
1162;DEUSTU;15/03/2020 7:00;11,20;67,51
1163;DEUSTU;15/03/2020 7:00;11,30;65,83
1164;DEUSTU;15/03/2020 7:00;10,90;79,18
1165;DEUSTU;15/03/2020 7:00;11,60;65,01
1166;DEUSTU;15/03/2020 7:00;12,00;62,77
1167;DEUSTU;15/03/2020 7:00;11,50;65,72
1168;DEUSTU;15/03/2020 7:00;11,50;64,94
1169;DEUSTU;15/03/2020 7:00;11,60;64,06
1170;DEUSTU;15/03/2020 7:00;11,70;62,74
1171;DEUSTU;15/03/2020 7:00;11,70;63,27
1172;DEUSTU;15/03/2020 7:00;11,80;61,72
1173;DEUSTU;15/03/2020 7:00;12,00;61,74
1174;DEUSTU;15/03/2020 7:00;12,00;61,75
1175;DEUSTU;15/03/2020 7:00;11,90;62,91
1176;DEUSTU;15/03/2020 7:00;11,80;62,54
1177;DEUSTU;15/03/2020 7:00;11,70;62,77
1178;DEUSTU;15/03/2020 7:00;11,60;62,33
1179;DEUSTU;15/03/2020 7:00;11,50;62,77
1180;DEUSTU;15/03/2020 7:00;11,80;61,56
1181;DEUSTU;15/03/2020 7:00;11,60;62,48
1182;DEUSTU;15/03/2020 7:00;11,60;62,48
1183;DEUSTU;15/03/2020 7:00;11,50;62,01
1184;DEUSTU;15/03/2020 7:00;11,50;61,83
1185;DEUSTU;15/03/2020 7:00;11,60;62,07
1186;DEUSTU;15/03/2020 7:00;11,60;61,63
1187;DEUSTU;15/03/2020 7:00;11,60;60,42
1188;DEUSTU;15/03/2020 7:00;11,60;59,77
1189;DEUSTU;15/03/2020 7:00;11,50;59,59
1190;DEUSTU;15/03/2020 7:00;11,60;58,17
1191;DEUSTU;15/03/2020 7:00;11,50;58,42
1192;DEUSTU;15/03/2020 7:00;11,50;59,37
1193;DEUSTU;15/03/2020 7:00;11,50;58,36
1194;DEUSTU;15/03/2020 7:00;11,70;56,95
1195;DEUSTU;15/03/2020 7:00;11,50;58,32
1196;DEUSTU;15/03/2020 7:00;11,70;56,68
1197;DEUSTU;15/03/2020 7:00;11,70;56,48
1198;DEUSTU;15/03/2020 7:00;11,80;55,78
1199;DEUSTU;15/03/2020 7:00;11,80;55,98
1200;DEUSTU;15/03/2020 7:00;11,90;54,77
1201;DEUSTU;15/03/2020 7:00;12,00;54,36
1202;DEUSTU;15/03/2020 7:00;11,80;55,35
1203;DEUSTU;15/03/2020 7:00;11,80;55,89
1204;DEUSTU;15/03/2020 7:00;11,70;56,82
1205;DEUSTU;15/03/2020 7:00;11,80;56,02
1206;DEUSTU;15/03/2020 7:00;11,80;56,90
1207;DEUSTU;15/03/2020 7:00;12,20;55,72
1208;DEUSTU;15/03/2020 7:00;12,30;56,13
1209;DEUSTU;15/03/2020 7:00;12,30;56,15
1210;DEUSTU;15/03/2020 7:00;12,20;56,84
1211;DEUSTU;15/03/2020 7:00;12,40;56,08
1212;DEUSTU;15/03/2020 7:00;12,50;55,70
1213;DEUSTU;15/03/2020 7:00;12,40;55,77
1214;DEUSTU;15/03/2020 7:00;12,40;56,06
1215;DEUSTU;15/03/2020 7:00;12,60;54,72
1216;DEUSTU;15/03/2020 7:00;13,00;52,84
1217;DEUSTU;15/03/2020 7:00;13,20;52,06
1218;DEUSTU;15/03/2020 7:00;13,50;50,50
1219;DEUSTU;15/03/2020 7:00;13,90;49,26
1220;DEUSTU;15/03/2020 7:00;14,40;47,18
1221;DEUSTU;15/03/2020 7:00;14,60;46,92
1222;DEUSTU;15/03/2020 7:00;14,90;45,30
1223;DEUSTU;15/03/2020 7:00;15,30;43,89
1224;DEUSTU;15/03/2020 7:00;15,20;44,41
1225;DEUSTU;15/03/2020 7:00;15,00;44,84
1226;DEUSTU;15/03/2020 7:00;15,10;45,49
1227;DEUSTU;15/03/2020 7:00;15,30;45,93
1228;DEUSTU;15/03/2020 7:00;15,70;45,51
1229;DEUSTU;15/03/2020 7:00;15,80;44,96
1230;DEUSTU;15/03/2020 7:00;16,10;44,56
1231;DEUSTU;15/03/2020 7:00;16,30;44,10
1232;DEUSTU;15/03/2020 7:00;16,80;43,24
1233;DEUSTU;15/03/2020 7:00;17,10;42,67
1234;DEUSTU;15/03/2020 7:00;17,40;42,15
1235;DEUSTU;15/03/2020 7:00;17,60;42,18
1236;DEUSTU;15/03/2020 7:00;17,70;41,68
1237;DEUSTU;15/03/2020 7:00;17,80;42,07
1238;DEUSTU;15/03/2020 7:00;17,60;42,26
1239;DEUSTU;15/03/2020 7:00;17,70;42,37
1240;DEUSTU;15/03/2020 7:00;17,80;42,77
1241;DEUSTU;15/03/2020 7:00;18,00;42,29
1242;DEUSTU;15/03/2020 7:00;18,10;43,81
1243;DEUSTU;15/03/2020 7:00;18,10;43,12
1244;DEUSTU;15/03/2020 7:00;18,10;43,33
1245;DEUSTU;15/03/2020 7:00;18,10;43,54
1246;DEUSTU;15/03/2020 7:00;17,60;47,91
1247;DEUSTU;15/03/2020 7:00;14,30;68,22
1248;DEUSTU;15/03/2020 7:00;13,00;72,34
1249;DEUSTU;15/03/2020 7:00;12,70;71,39
1250;DEUSTU;15/03/2020 7:00;12,70;70,87
1251;DEUSTU;15/03/2020 7:00;12,40;70,65
1252;DEUSTU;15/03/2020 7:00;12,40;69,13
1253;DEUSTU;15/03/2020 7:00;12,50;66,70
1254;DEUSTU;15/03/2020 7:00;12,70;64,62
1255;DEUSTU;15/03/2020 7:00;12,80;63,88
1256;DEUSTU;15/03/2020 7:00;12,90;64,25
1257;DEUSTU;15/03/2020 7:00;12,90;64,32
1258;DEUSTU;15/03/2020 7:00;12,90;63,48
1259;DEUSTU;15/03/2020 7:00;13,00;62,91
1260;DEUSTU;15/03/2020 7:00;13,10;58,50
1261;DEUSTU;15/03/2020 7:00;13,20;57,86
1262;DEUSTU;15/03/2020 7:00;13,20;57,56
1263;DEUSTU;15/03/2020 7:00;13,20;56,30
1264;DEUSTU;15/03/2020 7:00;13,00;56,24
1265;DEUSTU;15/03/2020 7:00;12,70;59,89
1266;DEUSTU;15/03/2020 7:00;12,40;63,36
1267;DEUSTU;15/03/2020 7:00;12,20;66,51
1268;DEUSTU;15/03/2020 7:00;12,10;67,23
1269;DEUSTU;15/03/2020 7:00;11,90;68,99
1270;DEUSTU;15/03/2020 7:00;11,60;71,96
1271;DEUSTU;15/03/2020 7:00;11,30;73,89
1272;DEUSTU;15/03/2020 7:00;11,10;75,77
1273;DEUSTU;15/03/2020 7:00;11,00;77,16
1274;DEUSTU;15/03/2020 7:00;10,80;79,15
1275;DEUSTU;15/03/2020 7:00;10,90;78,40
1276;DEUSTU;15/03/2020 7:00;10,90;78,76
1277;DEUSTU;15/03/2020 7:00;10,90;80,80
1278;DEUSTU;15/03/2020 7:00;10,70;81,90
1279;DEUSTU;15/03/2020 7:00;10,70;80,80
1280;DEUSTU;15/03/2020 7:00;10,80;78,87
1281;DEUSTU;15/03/2020 7:00;10,90;74,59
1282;DEUSTU;15/03/2020 7:00;11,60;62,70
1283;DEUSTU;15/03/2020 7:00;11,90;59,12
1284;DEUSTU;15/03/2020 7:00;12,00;57,47
1285;DEUSTU;15/03/2020 7:00;11,90;57,40
1286;DEUSTU;15/03/2020 7:00;11,90;57,69
1287;DEUSTU;15/03/2020 7:00;11,80;57,62
1288;DEUSTU;15/03/2020 7:00;11,90;55,81
1289;DEUSTU;15/03/2020 7:00;12,00;54,06
1290;DEUSTU;15/03/2020 7:00;12,10;53,37
1291;DEUSTU;15/03/2020 7:00;12,10;52,99
1292;DEUSTU;15/03/2020 7:00;12,10;53,04
1293;DEUSTU;15/03/2020 7:00;12,10;54,08
1294;DEUSTU;15/03/2020 7:00;12,10;54,37
1295;DEUSTU;15/03/2020 7:00;12,10;55,19
1296;DEUSTU;15/03/2020 7:00;12,00;55,51
1297;DEUSTU;15/03/2020 7:00;11,80;56,36
1298;DEUSTU;15/03/2020 7:00;11,70;57,22
1299;DEUSTU;15/03/2020 7:00;11,60;57,55
1300;DEUSTU;15/03/2020 7:00;11,60;58,37
1301;DEUSTU;15/03/2020 7:00;10,80;68,30
1302;DEUSTU;15/03/2020 7:00;10,40;71,57
1303;DEUSTU;15/03/2020 7:00;10,30;70,43
1304;DEUSTU;15/03/2020 7:00;10,40;70,17
1305;DEUSTU;15/03/2020 7:00;10,50;68,93
1306;DEUSTU;15/03/2020 7:00;10,60;67,62
1307;DEUSTU;15/03/2020 7:00;10,60;68,52
1308;DEUSTU;15/03/2020 7:00;10,30;72,85
1309;DEUSTU;15/03/2020 7:00;9,80;77,98
1310;DEUSTU;15/03/2020 7:00;9,60;80,10
1311;DEUSTU;15/03/2020 7:00;9,50;81,40
1312;DEUSTU;15/03/2020 7:00;9,30;80,90
1313;DEUSTU;15/03/2020 7:00;9,40;79,10
1314;DEUSTU;15/03/2020 7:00;9,50;75,91
1315;DEUSTU;15/03/2020 7:00;9,80;74,11
1316;DEUSTU;15/03/2020 7:00;10,00;72,67
1317;DEUSTU;15/03/2020 7:00;10,00;70,60
1318;DEUSTU;15/03/2020 7:00;10,10;67,95
1319;DEUSTU;15/03/2020 7:00;10,10;67,25
1320;DEUSTU;15/03/2020 7:00;10,20;65,80
1321;DEUSTU;15/03/2020 7:00;10,20;64,30
1322;DEUSTU;15/03/2020 7:00;10,30;64,03
1323;DEUSTU;15/03/2020 7:00;10,30;66,07
1324;DEUSTU;15/03/2020 7:00;10,20;66,58
1325;DEUSTU;15/03/2020 7:00;10,30;66,73
1326;DEUSTU;15/03/2020 7:00;10,30;65,88
1327;DEUSTU;15/03/2020 7:00;10,40;65,79
1328;DEUSTU;15/03/2020 7:00;10,40;66,19
1329;DEUSTU;15/03/2020 7:00;10,40;65,49
1330;DEUSTU;15/03/2020 7:00;10,40;65,48
1331;DEUSTU;15/03/2020 7:00;10,30;65,32
1332;DEUSTU;15/03/2020 7:00;10,30;65,58
1333;DEUSTU;15/03/2020 7:00;10,30;66,33
1334;DEUSTU;15/03/2020 7:00;10,30;66,76
1335;DEUSTU;15/03/2020 7:00;10,30;66,38
1336;DEUSTU;15/03/2020 7:00;10,30;66,87
1337;DEUSTU;15/03/2020 7:00;10,30;64,87
1338;DEUSTU;15/03/2020 7:00;10,40;65,53
1339;DEUSTU;15/03/2020 7:00;10,30;66,51
1340;DEUSTU;15/03/2020 7:00;10,00;71,28
1341;DEUSTU;15/03/2020 7:00;9,70;73,14
1342;DEUSTU;15/03/2020 7:00;9,70;71,84
1343;DEUSTU;15/03/2020 7:00;9,80;71,98
1344;DEUSTU;15/03/2020 7:00;9,90;72,26
1345;DEUSTU;15/03/2020 7:00;9,90;72,56
1346;DEUSTU;15/03/2020 7:00;10,00;71,85
1347;DEUSTU;15/03/2020 7:00;10,00;70,73
1348;DEUSTU;15/03/2020 7:00;10,10;70,81
1349;DEUSTU;15/03/2020 7:00;9,90;73,46
1350;DEUSTU;15/03/2020 7:00;10,10;71,87
1351;DEUSTU;15/03/2020 7:00;10,20;71,21
1352;DEUSTU;15/03/2020 7:00;10,30;71,34
1353;DEUSTU;15/03/2020 7:00;10,60;70,54
1354;DEUSTU;15/03/2020 7:00;10,80;70,90
1355;DEUSTU;15/03/2020 7:00;10,70;71,57
1356;DEUSTU;15/03/2020 7:00;10,40;74,61
1357;DEUSTU;15/03/2020 7:00;9,80;81,30
1358;DEUSTU;15/03/2020 7:00;9,70;83,30
1359;DEUSTU;15/03/2020 7:00;9,90;81,60
1360;DEUSTU;15/03/2020 7:00;10,10;79,60
1361;DEUSTU;15/03/2020 7:00;10,40;77,37
1362;DEUSTU;15/03/2020 7:00;10,60;75,72
1363;DEUSTU;15/03/2020 7:00;10,60;75,43
1364;DEUSTU;15/03/2020 7:00;10,70;75,91
1365;DEUSTU;15/03/2020 7:00;10,80;75,69
1366;DEUSTU;15/03/2020 7:00;11,20;73,16
1367;DEUSTU;15/03/2020 7:00;11,40;72,03
1368;DEUSTU;15/03/2020 7:00;11,60;71,94
1369;DEUSTU;15/03/2020 7:00;11,00;76,51
1370;DEUSTU;15/03/2020 7:00;10,50;81,00
1371;DEUSTU;15/03/2020 7:00;10,60;79,15
1372;DEUSTU;15/03/2020 7:00;10,70;79,64
1373;DEUSTU;15/03/2020 7:00;10,90;80,20
1374;DEUSTU;15/03/2020 7:00;10,90;81,30
1375;DEUSTU;15/03/2020 7:00;10,90;78,50
1376;DEUSTU;15/03/2020 7:00;11,00;73,94
1377;DEUSTU;15/03/2020 7:00;11,40;74,28
1378;DEUSTU;15/03/2020 7:00;11,90;70,78
1379;DEUSTU;15/03/2020 7:00;12,10;67,16
1380;DEUSTU;15/03/2020 7:00;12,10;64,34
1381;DEUSTU;15/03/2020 7:00;12,10;64,32
1382;DEUSTU;15/03/2020 7:00;12,00;66,01
1383;DEUSTU;15/03/2020 7:00;12,00;67,11
1384;DEUSTU;15/03/2020 7:00;12,00;64,51
1385;DEUSTU;15/03/2020 7:00;12,00;64,07
1386;DEUSTU;15/03/2020 7:00;12,00;64,01
1387;DEUSTU;15/03/2020 7:00;12,00;63,41
1388;DEUSTU;15/03/2020 7:00;12,00;64,11
1389;DEUSTU;15/03/2020 7:00;12,00;65,15
1390;DEUSTU;15/03/2020 7:00;12,00;64,43
1391;DEUSTU;15/03/2020 7:00;12,00;64,61
1392;DEUSTU;15/03/2020 7:00;12,00;65,74
1393;DEUSTU;15/03/2020 7:00;12,00;66,41
1394;DEUSTU;15/03/2020 7:00;11,90;66,14
1395;DEUSTU;15/03/2020 7:00;11,80;66,98
1396;DEUSTU;15/03/2020 7:00;11,80;67,10
1397;DEUSTU;15/03/2020 7:00;11,70;67,38
1398;DEUSTU;15/03/2020 7:00;11,60;67,60
1399;DEUSTU;15/03/2020 7:00;11,50;67,94
1400;DEUSTU;15/03/2020 7:00;11,40;68,47
1401;DEUSTU;15/03/2020 7:00;11,30;69,89
1402;DEUSTU;15/03/2020 7:00;11,00;71,87
1403;DEUSTU;15/03/2020 7:00;10,70;73,54
1404;DEUSTU;15/03/2020 7:00;10,60;74,12
1405;DEUSTU;15/03/2020 7:00;10,40;75,13
1406;DEUSTU;15/03/2020 7:00;10,20;76,14
1407;DEUSTU;15/03/2020 7:00;9,90;78,54
1408;DEUSTU;15/03/2020 7:00;9,70;81,40
1409;DEUSTU;15/03/2020 7:00;9,50;81,70
1410;DEUSTU;15/03/2020 7:00;9,40;80,70
1411;DEUSTU;15/03/2020 7:00;9,40;82,00
1412;DEUSTU;15/03/2020 7:00;9,20;84,50
1413;DEUSTU;15/03/2020 7:00;9,00;84,60
1414;DEUSTU;15/03/2020 7:00;8,90;84,70
1415;DEUSTU;15/03/2020 7:00;8,80;85,00
1416;DEUSTU;15/03/2020 7:00;8,70;85,10
1417;DEUSTU;15/03/2020 7:00;8,60;86,00
1418;DEUSTU;15/03/2020 7:00;8,50;86,40
1419;DEUSTU;15/03/2020 7:00;8,50;86,40
1420;DEUSTU;15/03/2020 7:00;8,40;86,70
1421;DEUSTU;15/03/2020 7:00;8,40;86,80
1422;DEUSTU;15/03/2020 7:00;8,30;86,60
1423;DEUSTU;15/03/2020 7:00;8,40;86,20
1424;DEUSTU;15/03/2020 7:00;8,40;86,50
1425;DEUSTU;15/03/2020 7:00;7,70;81,00
1426;DEUSTU;15/03/2020 7:00;8,50;86,60
1427;DEUSTU;15/03/2020 7:00;8,50;86,30
1428;DEUSTU;15/03/2020 7:00;8,40;87,20
1429;DEUSTU;15/03/2020 7:00;8,30;87,40
1430;DEUSTU;15/03/2020 7:00;8,20;88,00
1431;DEUSTU;15/03/2020 7:00;8,30;87,60
1432;DEUSTU;15/03/2020 7:00;8,40;86,90
1433;DEUSTU;15/03/2020 7:00;8,20;87,00
1434;DEUSTU;15/03/2020 7:00;8,00;87,40
1435;DEUSTU;15/03/2020 7:00;7,80;87,90
1436;DEUSTU;15/03/2020 7:00;7,70;88,10
1437;DEUSTU;15/03/2020 7:00;7,60;87,90
1438;DEUSTU;15/03/2020 7:00;7,60;87,90
1439;DEUSTU;15/03/2020 7:00;7,60;87,60
1440;DEUSTU;15/03/2020 7:00;7,60;87,40
1441;DEUSTU;15/03/2020 7:00;7,60;87,60
1442;DEUSTU;15/03/2020 7:00;7,60;87,60
1443;DEUSTU;15/03/2020 7:00;7,60;87,70
1444;DEUSTU;15/03/2020 7:00;7,50;88,00
1445;DEUSTU;15/03/2020 7:00;7,50;87,90
1446;DEUSTU;15/03/2020 7:00;7,40;88,30
1447;DEUSTU;15/03/2020 7:00;7,40;89,00
1448;DEUSTU;15/03/2020 7:00;7,30;89,20
1449;DEUSTU;15/03/2020 7:00;7,30;89,00
1450;DEUSTU;15/03/2020 7:00;7,40;88,90
1451;DEUSTU;15/03/2020 7:00;7,40;88,80
1452;DEUSTU;15/03/2020 7:00;7,40;88,80
1453;DEUSTU;15/03/2020 7:00;7,40;88,90
1454;DEUSTU;15/03/2020 7:00;7,40;88,30
1455;DEUSTU;15/03/2020 7:00;7,30;88,00
1456;DEUSTU;15/03/2020 7:00;7,30;88,00
1457;DEUSTU;15/03/2020 7:00;7,20;88,20
1458;DEUSTU;15/03/2020 7:00;7,10;88,50
1459;DEUSTU;15/03/2020 7:00;7,10;88,10
1460;DEUSTU;15/03/2020 7:00;5,50;73,49
1461;DEUSTU;15/03/2020 7:00;7,10;87,90
1462;DEUSTU;15/03/2020 7:00;7,10;87,80
1463;DEUSTU;15/03/2020 7:00;7,10;87,50
1464;DEUSTU;15/03/2020 7:00;7,20;87,60
1465;DEUSTU;15/03/2020 7:00;7,20;87,50
1466;DEUSTU;15/03/2020 7:00;7,10;87,40
1467;DEUSTU;15/03/2020 7:00;7,10;87,40
1468;DEUSTU;15/03/2020 7:00;7,20;87,10
1469;DEUSTU;15/03/2020 7:00;7,20;86,90
1470;DEUSTU;15/03/2020 7:00;7,10;86,70
1471;DEUSTU;15/03/2020 7:00;7,20;86,90
1472;DEUSTU;15/03/2020 7:00;7,10;86,90
1473;DEUSTU;15/03/2020 7:00;7,10;86,80
1474;DEUSTU;15/03/2020 7:00;7,10;86,60
1475;DEUSTU;15/03/2020 7:00;7,20;86,50
1476;DEUSTU;15/03/2020 7:00;7,20;86,20
