,Place,Date,Temperature,Humidity
2308,DEUSTU,2020-03-15 07:00:10,"15,7","44,28"
2309,DEUSTU,2020-03-15 07:00:10,"15,7","43,80"
2310,DEUSTU,2020-03-15 07:00:10,"15,7","43,27"
2311,DEUSTU,2020-03-15 07:00:10,"15,5","43,92"
2312,DEUSTU,2020-03-15 07:00:10,"15,5","44,20"
2313,DEUSTU,2020-03-15 07:00:10,"15,5","44,36"
2314,DEUSTU,2020-03-15 07:00:10,"15,3","45,23"
2315,DEUSTU,2020-03-15 07:00:10,"15,4","45,04"
2316,DEUSTU,2020-03-15 07:00:10,"15,3","45,95"
2317,DEUSTU,2020-03-15 07:00:10,"15,2","46,85"
2318,DEUSTU,2020-03-15 07:00:10,"15,1","47,12"
2319,DEUSTU,2020-03-15 07:00:10,"15,0","47,52"
2320,DEUSTU,2020-03-15 07:00:10,"14,8","50,16"
2321,DEUSTU,2020-03-15 07:00:10,"13,7","69,83"
2322,DEUSTU,2020-03-15 07:00:10,"13,1","74,88"
2323,DEUSTU,2020-03-15 07:00:10,"12,9","75,76"
2324,DEUSTU,2020-03-15 07:00:10,"12,7","77,02"
2325,DEUSTU,2020-03-15 07:00:10,"12,4","77,96"
2326,DEUSTU,2020-03-15 07:00:10,"12,2","79,01"
2327,DEUSTU,2020-03-15 07:00:10,"12,2","79,69"
2328,DEUSTU,2020-03-15 07:00:10,"11,9","81,00"
2329,DEUSTU,2020-03-15 07:00:10,"11,9","81,30"
2330,DEUSTU,2020-03-15 07:00:10,"11,9","81,00"
2331,DEUSTU,2020-03-15 07:00:10,"11,7","81,50"
2332,DEUSTU,2020-03-15 07:00:10,"11,8","81,40"
2333,DEUSTU,2020-03-15 07:00:10,"11,9","79,21"
2334,DEUSTU,2020-03-15 07:00:10,"12,6","67,24"
2335,DEUSTU,2020-03-15 07:00:10,"13,0","64,37"
2336,DEUSTU,2020-03-15 07:00:10,"12,8","64,73"
2337,DEUSTU,2020-03-15 07:00:10,"12,8","63,01"
2338,DEUSTU,2020-03-15 07:00:10,"12,6","64,71"
2339,DEUSTU,2020-03-15 07:00:10,"12,5","62,56"
2340,DEUSTU,2020-03-15 07:00:10,"12,2","70,90"
2341,DEUSTU,2020-03-15 07:00:10,"11,4","76,57"
2342,DEUSTU,2020-03-15 07:00:10,"10,8","75,43"
2343,DEUSTU,2020-03-15 07:00:10,"10,0","80,40"
2344,DEUSTU,2020-03-15 07:00:10,"9,9","81,80"
2345,DEUSTU,2020-03-15 07:00:10,"10,1","80,90"
2346,DEUSTU,2020-03-15 07:00:10,"10,3","76,01"
2347,DEUSTU,2020-03-15 07:00:10,"10,4","75,03"
2348,DEUSTU,2020-03-15 07:00:10,"10,2","77,39"
2349,DEUSTU,2020-03-15 07:00:10,"10,3","75,97"
2350,DEUSTU,2020-03-15 07:00:10,"10,3","74,34"
2351,DEUSTU,2020-03-15 07:00:10,"10,4","71,19"
2352,DEUSTU,2020-03-15 07:00:10,"10,4","70,83"
2353,DEUSTU,2020-03-15 07:00:10,"10,4","70,53"
2354,DEUSTU,2020-03-15 07:00:10,"10,4","69,52"
2355,DEUSTU,2020-03-15 07:00:10,"10,5","67,91"
2356,DEUSTU,2020-03-15 07:00:10,"10,6","68,19"
2357,DEUSTU,2020-03-15 07:00:10,"10,5","70,38"
2358,DEUSTU,2020-03-15 07:00:10,"10,5","69,60"
2359,DEUSTU,2020-03-15 07:00:10,"10,4","70,18"
2360,DEUSTU,2020-03-15 07:00:10,"10,0","72,18"
2361,DEUSTU,2020-03-15 07:00:10,"9,8","75,21"
2362,DEUSTU,2020-03-15 07:00:10,"9,8","76,04"
2363,DEUSTU,2020-03-15 07:00:10,"9,9","75,35"
2364,DEUSTU,2020-03-15 07:00:10,"10,0","74,29"
2365,DEUSTU,2020-03-15 07:00:10,"10,0","73,84"
2366,DEUSTU,2020-03-15 07:00:10,"10,4","72,43"
2367,DEUSTU,2020-03-15 07:00:10,"10,8","71,89"
2368,DEUSTU,2020-03-15 07:00:10,"10,7","72,56"
2369,DEUSTU,2020-03-15 07:00:10,"10,9","72,31"
2370,DEUSTU,2020-03-15 07:00:10,"11,3","67,45"
2371,DEUSTU,2020-03-15 07:00:10,"11,6","65,40"
2372,DEUSTU,2020-03-15 07:00:10,"11,8","65,10"
2373,DEUSTU,2020-03-15 07:00:10,"11,3","67,27"
2374,DEUSTU,2020-03-15 07:00:10,"10,9","70,32"
2375,DEUSTU,2020-03-15 07:00:10,"10,6","70,36"
2376,DEUSTU,2020-03-15 07:00:10,"10,6","70,03"
2377,DEUSTU,2020-03-15 07:00:10,"10,7","68,01"
2378,DEUSTU,2020-03-15 07:00:10,"10,9","69,36"
2379,DEUSTU,2020-03-15 07:00:10,"11,1","70,37"
2380,DEUSTU,2020-03-15 07:00:10,"11,5","68,08"
2381,DEUSTU,2020-03-15 07:00:10,"12,1","64,86"
2382,DEUSTU,2020-03-15 07:00:10,"12,8","63,20"
2383,DEUSTU,2020-03-15 07:00:10,"12,8","62,92"
2384,DEUSTU,2020-03-15 07:00:10,"12,1","63,21"
2385,DEUSTU,2020-03-15 07:00:10,"11,8","62,55"
2386,DEUSTU,2020-03-15 07:00:10,"11,8","61,12"
2387,DEUSTU,2020-03-15 07:00:10,"12,0","56,91"
2388,DEUSTU,2020-03-15 07:00:10,"12,4","55,39"
2389,DEUSTU,2020-03-15 07:00:10,"12,7","55,22"
2390,DEUSTU,2020-03-15 07:00:10,"12,7","53,95"
2391,DEUSTU,2020-03-15 07:00:10,"12,6","53,35"
2392,DEUSTU,2020-03-15 07:00:10,"12,4","54,09"
2393,DEUSTU,2020-03-15 07:00:10,"12,4","54,81"
2394,DEUSTU,2020-03-15 07:00:10,"12,4","54,15"
2395,DEUSTU,2020-03-15 07:00:10,"12,3","55,49"
2396,DEUSTU,2020-03-15 07:00:10,"11,8","64,09"
2397,DEUSTU,2020-03-15 07:00:10,"12,0","55,10"
2398,DEUSTU,2020-03-15 07:00:10,"12,0","53,46"
2399,DEUSTU,2020-03-15 07:00:10,"11,8","54,16"
2400,DEUSTU,2020-03-15 07:00:10,"11,8","55,19"
2401,DEUSTU,2020-03-15 07:00:10,"11,7","55,53"
2402,DEUSTU,2020-03-15 07:00:10,"11,6","56,24"
2403,DEUSTU,2020-03-15 07:00:10,"11,7","55,57"
2404,DEUSTU,2020-03-15 07:00:10,"11,6","55,49"
2405,DEUSTU,2020-03-15 07:00:10,"11,6","55,88"
2406,DEUSTU,2020-03-15 07:00:10,"11,5","56,72"
2407,DEUSTU,2020-03-15 07:00:10,"11,4","56,56"
2408,DEUSTU,2020-03-15 07:00:10,"11,3","57,48"
2409,DEUSTU,2020-03-15 07:00:10,"11,2","58,11"
2410,DEUSTU,2020-03-15 07:00:10,"11,1","58,48"
2411,DEUSTU,2020-03-15 07:00:10,"11,0","59,66"
2412,DEUSTU,2020-03-15 07:00:10,"10,8","60,57"
2413,DEUSTU,2020-03-15 07:00:10,"10,3","62,91"
2414,DEUSTU,2020-03-15 07:00:10,"10,3","63,73"
2415,DEUSTU,2020-03-15 07:00:10,"10,2","63,95"
2416,DEUSTU,2020-03-15 07:00:10,"10,2","65,25"
2417,DEUSTU,2020-03-15 07:00:10,"9,9","66,59"
2418,DEUSTU,2020-03-15 07:00:10,"9,5","68,28"
2419,DEUSTU,2020-03-15 07:00:10,"9,3","70,27"
2420,DEUSTU,2020-03-15 07:00:10,"9,1","70,85"
2421,DEUSTU,2020-03-15 07:00:10,"9,1","70,78"
2422,DEUSTU,2020-03-15 07:00:10,"9,1","71,27"
2423,DEUSTU,2020-03-15 07:00:10,"8,9","72,97"
2424,DEUSTU,2020-03-15 07:00:10,"8,9","73,95"
2425,DEUSTU,2020-03-15 07:00:10,"8,7","75,17"
2426,DEUSTU,2020-03-15 07:00:10,"8,5","75,71"
2427,DEUSTU,2020-03-15 07:00:10,"8,6","75,17"
2428,DEUSTU,2020-03-15 07:00:10,"8,4","76,88"
2429,DEUSTU,2020-03-15 07:00:10,"8,7","75,42"
2430,DEUSTU,2020-03-15 07:00:10,"9,0","72,91"
2431,DEUSTU,2020-03-15 07:00:10,"9,0","72,86"
2432,DEUSTU,2020-03-15 07:00:10,"8,9","73,08"
2433,DEUSTU,2020-03-15 07:00:10,"8,9","72,60"
2434,DEUSTU,2020-03-15 07:00:10,"8,8","72,26"
2435,DEUSTU,2020-03-15 07:00:10,"8,8","72,65"
2436,DEUSTU,2020-03-15 07:00:10,"8,7","74,48"
2437,DEUSTU,2020-03-15 07:00:10,"8,5","74,79"
2438,DEUSTU,2020-03-15 07:00:10,"8,3","75,26"
2439,DEUSTU,2020-03-15 07:00:10,"8,3","75,75"
2440,DEUSTU,2020-03-15 07:00:10,"8,2","75,95"
2441,DEUSTU,2020-03-15 07:00:10,"8,3","75,25"
2442,DEUSTU,2020-03-15 07:00:10,"8,3","75,06"
2443,DEUSTU,2020-03-15 07:00:10,"8,3","75,28"
2444,DEUSTU,2020-03-15 07:00:10,"8,2","76,40"
2445,DEUSTU,2020-03-15 07:00:10,"8,1","76,82"
2446,DEUSTU,2020-03-15 07:00:10,"7,8","77,59"
2447,DEUSTU,2020-03-15 07:00:10,"7,7","77,36"
2448,DEUSTU,2020-03-15 07:00:10,"7,6","77,86"
2449,DEUSTU,2020-03-15 07:00:10,"7,6","77,88"
2450,DEUSTU,2020-03-15 07:00:10,"7,6","78,36"
2451,DEUSTU,2020-03-15 07:00:10,"7,4","79,24"
2452,DEUSTU,2020-03-15 07:00:10,"7,6","78,51"
2453,DEUSTU,2020-03-15 07:00:10,"7,5","78,83"
2454,DEUSTU,2020-03-15 07:00:10,"7,5","78,63"
2455,DEUSTU,2020-03-15 07:00:10,"7,4","79,07"
2456,DEUSTU,2020-03-15 07:00:10,"7,3","79,88"
2457,DEUSTU,2020-03-15 07:00:10,"7,2","80,20"
2458,DEUSTU,2020-03-15 07:00:10,"7,1","80,40"
2459,DEUSTU,2020-03-15 07:00:10,"7,1","80,00"
2460,DEUSTU,2020-03-15 07:00:10,"7,1","79,81"
2461,DEUSTU,2020-03-15 07:00:10,"7,2","79,52"
2462,DEUSTU,2020-03-15 07:00:10,"7,2","79,08"
2463,DEUSTU,2020-03-15 07:00:10,"7,2","79,02"
2464,DEUSTU,2020-03-15 07:00:10,"7,1","79,11"
2465,DEUSTU,2020-03-15 07:00:10,"7,2","78,51"
2466,DEUSTU,2020-03-15 07:00:10,"7,1","77,74"
2467,DEUSTU,2020-03-15 07:00:10,"7,2","77,23"
2468,DEUSTU,2020-03-15 07:00:10,"7,3","76,71"
2469,DEUSTU,2020-03-15 07:00:10,"7,4","76,49"
2470,DEUSTU,2020-03-15 07:00:10,"7,4","77,18"
2471,DEUSTU,2020-03-15 07:00:10,"7,4","77,33"
2472,DEUSTU,2020-03-15 07:00:10,"7,5","76,64"
2473,DEUSTU,2020-03-15 07:00:10,"7,6","76,18"
2474,DEUSTU,2020-03-15 07:00:10,"7,7","75,44"
2475,DEUSTU,2020-03-15 07:00:10,"7,9","74,34"
2476,DEUSTU,2020-03-15 07:00:10,"8,0","72,84"
2477,DEUSTU,2020-03-15 07:00:10,"8,2","70,71"
2478,DEUSTU,2020-03-15 07:00:10,"8,6","68,37"
2479,DEUSTU,2020-03-15 07:00:10,"8,6","67,80"
2480,DEUSTU,2020-03-15 07:00:10,"8,6","67,83"
2481,DEUSTU,2020-03-15 07:00:10,"8,7","65,28"
2482,DEUSTU,2020-03-15 07:00:10,"9,0","65,13"
2483,DEUSTU,2020-03-15 07:00:10,"9,1","64,05"
2484,DEUSTU,2020-03-15 07:00:10,"9,1","65,50"
2485,DEUSTU,2020-03-15 07:00:10,"9,3","62,78"
2486,DEUSTU,2020-03-15 07:00:10,"9,7","60,16"
2487,DEUSTU,2020-03-15 07:00:10,"9,6","61,36"
2488,DEUSTU,2020-03-15 07:00:10,"9,6","60,38"
2489,DEUSTU,2020-03-15 07:00:10,"9,7","59,18"
2490,DEUSTU,2020-03-15 07:00:10,"9,8","58,84"
2491,DEUSTU,2020-03-15 07:00:10,"9,6","59,52"
2492,DEUSTU,2020-03-15 07:00:10,"9,5","60,45"
2493,DEUSTU,2020-03-15 07:00:10,"9,5","61,05"
2494,DEUSTU,2020-03-15 07:00:10,"9,5","61,44"
2495,DEUSTU,2020-03-15 07:00:10,"9,3","62,46"
2496,DEUSTU,2020-03-15 07:00:10,"9,7","58,73"
2497,DEUSTU,2020-03-15 07:00:10,"10,1","58,51"
2498,DEUSTU,2020-03-15 07:00:10,"10,5","55,01"
2499,DEUSTU,2020-03-15 07:00:10,"11,6","51,23"
2500,DEUSTU,2020-03-15 07:00:10,"11,9","50,52"
2501,DEUSTU,2020-03-15 07:00:10,"11,9","50,23"
2502,DEUSTU,2020-03-15 07:00:10,"12,3","48,51"
2503,DEUSTU,2020-03-15 07:00:10,"12,5","48,31"
2504,DEUSTU,2020-03-15 07:00:10,"12,6","47,55"
2505,DEUSTU,2020-03-15 07:00:10,"13,0","46,58"
2506,DEUSTU,2020-03-15 07:00:10,"13,1","46,80"
2507,DEUSTU,2020-03-15 07:00:10,"13,2","46,92"
2508,DEUSTU,2020-03-15 07:00:10,"13,4","46,82"
2509,DEUSTU,2020-03-15 07:00:10,"13,5","46,24"
2510,DEUSTU,2020-03-15 07:00:10,"13,5","46,46"
2511,DEUSTU,2020-03-15 07:00:10,"13,5","46,00"
2512,DEUSTU,2020-03-15 07:00:10,"13,6","45,54"
2513,DEUSTU,2020-03-15 07:00:10,"13,7","45,46"
2514,DEUSTU,2020-03-15 07:00:10,"13,8","45,15"
2515,DEUSTU,2020-03-15 07:00:10,"13,9","45,53"
2516,DEUSTU,2020-03-15 07:00:10,"13,9","45,89"
2517,DEUSTU,2020-03-15 07:00:10,"13,9","46,96"
2518,DEUSTU,2020-03-15 07:00:10,"14,3","45,65"
2519,DEUSTU,2020-03-15 07:00:10,"14,9","44,30"
2520,DEUSTU,2020-03-15 07:00:10,"15,1","43,98"
2521,DEUSTU,2020-03-15 07:00:10,"15,3","43,96"
2522,DEUSTU,2020-03-15 07:00:10,"15,4","43,87"
2523,DEUSTU,2020-03-15 07:00:10,"15,3","43,85"
2524,DEUSTU,2020-03-15 07:00:10,"15,4","44,05"
2525,DEUSTU,2020-03-15 07:00:10,"15,0","45,01"
2526,DEUSTU,2020-03-15 07:00:10,"15,2","44,94"
2527,DEUSTU,2020-03-15 07:00:10,"15,1","45,57"
2528,DEUSTU,2020-03-15 07:00:10,"15,1","45,61"
2529,DEUSTU,2020-03-15 07:00:10,"14,9","46,38"
2530,DEUSTU,2020-03-15 07:00:10,"14,9","47,64"
2531,DEUSTU,2020-03-15 07:00:10,"14,9","47,93"
2532,DEUSTU,2020-03-15 07:00:10,"15,2","48,13"
2533,DEUSTU,2020-03-15 07:00:10,"15,3","48,19"
2534,DEUSTU,2020-03-15 07:00:10,"15,4","48,42"
2535,DEUSTU,2020-03-15 07:00:10,"15,4","48,68"
2536,DEUSTU,2020-03-15 07:00:10,"15,4","49,03"
2537,DEUSTU,2020-03-15 07:00:10,"15,5","49,83"
2538,DEUSTU,2020-03-15 07:00:10,"15,4","50,73"
2539,DEUSTU,2020-03-15 07:00:10,"14,9","52,29"
2540,DEUSTU,2020-03-15 07:00:10,"14,7","53,84"
2541,DEUSTU,2020-03-15 07:00:10,"14,4","56,13"
2542,DEUSTU,2020-03-15 07:00:10,"14,0","57,84"
2543,DEUSTU,2020-03-15 07:00:10,"14,1","57,40"
2544,DEUSTU,2020-03-15 07:00:10,"14,3","56,78"
2545,DEUSTU,2020-03-15 07:00:10,"14,1","57,28"
2546,DEUSTU,2020-03-15 07:00:10,"13,9","58,68"
2547,DEUSTU,2020-03-15 07:00:10,"13,1","66,51"
2548,DEUSTU,2020-03-15 07:00:10,"11,2","81,20"
2549,DEUSTU,2020-03-15 07:00:10,"10,9","75,22"
2550,DEUSTU,2020-03-15 07:00:10,"10,6","74,15"
2551,DEUSTU,2020-03-15 07:00:10,"10,5","72,17"
2552,DEUSTU,2020-03-15 07:00:10,"10,3","72,17"
2553,DEUSTU,2020-03-15 07:00:10,"10,1","73,41"
2554,DEUSTU,2020-03-15 07:00:10,"10,0","74,24"
2555,DEUSTU,2020-03-15 07:00:10,"9,8","76,18"
2556,DEUSTU,2020-03-15 07:00:10,"9,8","78,90"
2557,DEUSTU,2020-03-15 07:00:10,"9,9","77,69"
2558,DEUSTU,2020-03-15 07:00:10,"9,9","78,14"
2559,DEUSTU,2020-03-15 07:00:10,"9,9","78,41"
2560,DEUSTU,2020-03-15 07:00:10,"9,8","79,91"
2561,DEUSTU,2020-03-15 07:00:10,"9,7","81,20"
2562,DEUSTU,2020-03-15 07:00:10,"9,5","81,60"
2563,DEUSTU,2020-03-15 07:00:10,"9,3","81,00"
2564,DEUSTU,2020-03-15 07:00:10,"9,3","81,70"
2565,DEUSTU,2020-03-15 07:00:10,"9,1","83,10"
2566,DEUSTU,2020-03-15 07:00:10,"9,2","83,10"
2567,DEUSTU,2020-03-15 07:00:10,"9,3","82,20"
2568,DEUSTU,2020-03-15 07:00:10,"9,4","81,70"
2569,DEUSTU,2020-03-15 07:00:10,"9,2","83,10"
2570,DEUSTU,2020-03-15 07:00:10,"6,6","83,80"
2571,DEUSTU,2020-03-15 07:00:10,"9,1","85,10"
2572,DEUSTU,2020-03-15 07:00:10,"9,1","86,70"
2573,DEUSTU,2020-03-15 07:00:10,"9,0","87,90"
2574,DEUSTU,2020-03-15 07:00:10,"8,8","87,50"
2575,DEUSTU,2020-03-15 07:00:10,"8,8","87,80"
2576,DEUSTU,2020-03-15 07:00:10,"8,8","88,20"
2577,DEUSTU,2020-03-15 07:00:10,"8,9","86,70"
2578,DEUSTU,2020-03-15 07:00:10,"9,0","85,40"
2579,DEUSTU,2020-03-15 07:00:10,"9,0","83,90"
2580,DEUSTU,2020-03-15 07:00:10,"9,2","83,20"
2581,DEUSTU,2020-03-15 07:00:10,"9,3","83,00"
2582,DEUSTU,2020-03-15 07:00:10,"9,3","82,80"
2583,DEUSTU,2020-03-15 07:00:10,"9,3","83,60"
2584,DEUSTU,2020-03-15 07:00:10,"9,1","85,10"
2585,DEUSTU,2020-03-15 07:00:10,"9,1","85,70"
2586,DEUSTU,2020-03-15 07:00:10,"9,2","85,20"
2587,DEUSTU,2020-03-15 07:00:10,"9,3","85,40"
2588,DEUSTU,2020-03-15 07:00:10,"9,2","85,60"
2589,DEUSTU,2020-03-15 07:00:10,"9,2","85,60"
2590,DEUSTU,2020-03-15 07:00:10,"9,3","85,50"
2591,DEUSTU,2020-03-15 07:00:10,"9,5","84,00"
2592,DEUSTU,2020-03-15 07:00:10,"9,7","81,80"
2593,DEUSTU,2020-03-15 07:00:10,"10,0","80,10"
2594,DEUSTU,2020-03-15 07:00:10,"10,2","80,50"
2595,DEUSTU,2020-03-15 07:00:10,"5,5","79,52"
2596,DEUSTU,2020-03-15 07:00:10,"9,6","84,40"
2597,DEUSTU,2020-03-15 07:00:10,"9,3","85,70"
2598,DEUSTU,2020-03-15 07:00:10,"9,4","86,40"
2599,DEUSTU,2020-03-15 07:00:10,"9,7","85,50"
2600,DEUSTU,2020-03-15 07:00:10,"9,6","87,20"
2601,DEUSTU,2020-03-15 07:00:10,"9,6","88,90"
2602,DEUSTU,2020-03-15 07:00:10,"9,4","89,00"
2603,DEUSTU,2020-03-15 07:00:10,"9,3","88,90"
2604,DEUSTU,2020-03-15 07:00:10,"9,2","87,60"
2605,DEUSTU,2020-03-15 07:00:10,"9,1","88,50"
2606,DEUSTU,2020-03-15 07:00:10,"9,0","89,20"
2607,DEUSTU,2020-03-15 07:00:10,"8,9","88,00"
2608,DEUSTU,2020-03-15 07:00:10,"8,8","85,50"
2609,DEUSTU,2020-03-15 07:00:10,"8,7","84,50"
2610,DEUSTU,2020-03-15 07:00:10,"8,6","84,30"
2611,DEUSTU,2020-03-15 07:00:10,"8,4","84,40"
2612,DEUSTU,2020-03-15 07:00:10,"8,3","83,50"
2613,DEUSTU,2020-03-15 07:00:10,"8,2","83,70"
2614,DEUSTU,2020-03-15 07:00:10,"8,3","83,70"
2615,DEUSTU,2020-03-15 07:00:10,"8,4","83,20"
2616,DEUSTU,2020-03-15 07:00:10,"8,5","82,70"
2617,DEUSTU,2020-03-15 07:00:10,"8,7","80,30"
2618,DEUSTU,2020-03-15 07:00:10,"8,9","77,41"
2619,DEUSTU,2020-03-15 07:00:10,"8,9","76,30"
2620,DEUSTU,2020-03-15 07:00:10,"8,8","76,99"
2621,DEUSTU,2020-03-15 07:00:10,"8,8","77,39"
2622,DEUSTU,2020-03-15 07:00:10,"8,7","78,69"
2623,DEUSTU,2020-03-15 07:00:10,"8,8","78,80"
2624,DEUSTU,2020-03-15 07:00:10,"8,9","77,42"
2625,DEUSTU,2020-03-15 07:00:10,"9,0","77,86"
2626,DEUSTU,2020-03-15 07:00:10,"9,0","77,93"
2627,DEUSTU,2020-03-15 07:00:10,"9,0","76,61"
2628,DEUSTU,2020-03-15 07:00:10,"9,1","75,80"
2629,DEUSTU,2020-03-15 07:00:10,"9,0","76,15"
2630,DEUSTU,2020-03-15 07:00:10,"8,9","75,69"
2631,DEUSTU,2020-03-15 07:00:10,"8,9","73,59"
2632,DEUSTU,2020-03-15 07:00:10,"8,9","72,85"
2633,DEUSTU,2020-03-15 07:00:10,"9,0","72,90"
2634,DEUSTU,2020-03-15 07:00:10,"9,0","73,67"
2635,DEUSTU,2020-03-15 07:00:10,"9,0","72,96"
2636,DEUSTU,2020-03-15 07:00:10,"9,0","72,38"
2637,DEUSTU,2020-03-15 07:00:10,"8,8","74,81"
2638,DEUSTU,2020-03-15 07:00:10,"8,8","73,29"
2639,DEUSTU,2020-03-15 07:00:10,"8,9","71,54"
2640,DEUSTU,2020-03-15 07:00:10,"8,9","70,74"
2641,DEUSTU,2020-03-15 07:00:10,"8,8","71,14"
2642,DEUSTU,2020-03-15 07:00:10,"8,7","71,37"
2643,DEUSTU,2020-03-15 07:00:10,"8,6","70,36"
2644,DEUSTU,2020-03-15 07:00:10,"8,5","68,43"
2645,DEUSTU,2020-03-15 07:00:10,"8,6","69,14"
2646,DEUSTU,2020-03-15 07:00:10,"8,6","68,05"
2647,DEUSTU,2020-03-15 07:00:10,"8,6","67,46"
2648,DEUSTU,2020-03-15 07:00:10,"8,7","67,40"
2649,DEUSTU,2020-03-15 07:00:10,"8,6","67,61"
2650,DEUSTU,2020-03-15 07:00:10,"8,6","67,08"
2651,DEUSTU,2020-03-15 07:00:10,"8,6","67,06"
2652,DEUSTU,2020-03-15 07:00:10,"8,7","66,11"
2653,DEUSTU,2020-03-15 07:00:10,"8,7","65,83"
2654,DEUSTU,2020-03-15 07:00:10,"8,7","65,14"
2655,DEUSTU,2020-03-15 07:00:10,"8,7","64,62"
2656,DEUSTU,2020-03-15 07:00:10,"8,8","64,83"
2657,DEUSTU,2020-03-15 07:00:10,"8,8","64,43"
2658,DEUSTU,2020-03-15 07:00:10,"8,7","63,69"
2659,DEUSTU,2020-03-15 07:00:10,"8,7","63,73"
2660,DEUSTU,2020-03-15 07:00:10,"8,7","63,03"
2661,DEUSTU,2020-03-15 07:00:10,"8,7","63,15"
2662,DEUSTU,2020-03-15 07:00:10,"8,5","62,97"
2663,DEUSTU,2020-03-15 07:00:10,"8,5","61,70"
2664,DEUSTU,2020-03-15 07:00:10,"8,6","61,45"
2665,DEUSTU,2020-03-15 07:00:10,"8,6","60,87"
2666,DEUSTU,2020-03-15 07:00:10,"8,5","60,73"
2667,DEUSTU,2020-03-15 07:00:10,"8,5","61,64"
2668,DEUSTU,2020-03-15 07:00:10,"8,4","60,79"
2669,DEUSTU,2020-03-15 07:00:10,"8,4","60,80"
2670,DEUSTU,2020-03-15 07:00:10,"8,5","60,69"
2671,DEUSTU,2020-03-15 07:00:10,"8,7","58,50"
2672,DEUSTU,2020-03-15 07:00:10,"8,8","58,44"
2673,DEUSTU,2020-03-15 07:00:10,"8,7","58,31"
2674,DEUSTU,2020-03-15 07:00:10,"8,7","59,05"
2675,DEUSTU,2020-03-15 07:00:10,"8,7","56,92"
2676,DEUSTU,2020-03-15 07:00:10,"8,9","57,49"
2677,DEUSTU,2020-03-15 07:00:10,"8,7","57,08"
2678,DEUSTU,2020-03-15 07:00:10,"8,7","57,27"
2679,DEUSTU,2020-03-15 07:00:10,"8,6","57,86"
2680,DEUSTU,2020-03-15 07:00:10,"8,7","56,75"
2681,DEUSTU,2020-03-15 07:00:10,"8,8","56,96"
2682,DEUSTU,2020-03-15 07:00:10,"8,8","57,85"
2683,DEUSTU,2020-03-15 07:00:10,"8,7","57,80"
2684,DEUSTU,2020-03-15 07:00:10,"8,6","56,68"
2685,DEUSTU,2020-03-15 07:00:10,"8,5","56,72"
2686,DEUSTU,2020-03-15 07:00:10,"8,5","56,78"
2687,DEUSTU,2020-03-15 07:00:10,"8,5","57,30"
2688,DEUSTU,2020-03-15 07:00:10,"8,5","56,83"
2689,DEUSTU,2020-03-15 07:00:10,"8,5","56,77"
2690,DEUSTU,2020-03-15 07:00:10,"8,5","57,42"
2691,DEUSTU,2020-03-15 07:00:10,"8,4","57,60"
2692,DEUSTU,2020-03-15 07:00:10,"8,4","57,69"
2693,DEUSTU,2020-03-15 07:00:10,"8,4","57,05"
2694,DEUSTU,2020-03-15 07:00:10,"8,4","57,68"
2695,DEUSTU,2020-03-15 07:00:10,"8,4","57,55"
2696,DEUSTU,2020-03-15 07:00:10,"8,4","56,62"
2697,DEUSTU,2020-03-15 07:00:10,"8,4","55,00"
2698,DEUSTU,2020-03-15 07:00:10,"8,4","54,81"
2699,DEUSTU,2020-03-15 07:00:10,"8,4","54,58"
2700,DEUSTU,2020-03-15 07:00:10,"8,4","55,52"
2701,DEUSTU,2020-03-15 07:00:10,"8,4","56,56"
2702,DEUSTU,2020-03-15 07:00:10,"8,4","56,38"
2703,DEUSTU,2020-03-15 07:00:10,"8,4","56,25"
2704,DEUSTU,2020-03-15 07:00:10,"8,4","55,40"
2705,DEUSTU,2020-03-15 07:00:10,"8,4","54,53"
2706,DEUSTU,2020-03-15 07:00:10,"8,4","52,64"
2707,DEUSTU,2020-03-15 07:00:10,"8,4","53,80"
2708,DEUSTU,2020-03-15 07:00:10,"8,3","53,90"
2709,DEUSTU,2020-03-15 07:00:10,"8,3","54,70"
2710,DEUSTU,2020-03-15 07:00:10,"8,2","55,22"
2711,DEUSTU,2020-03-15 07:00:10,"8,1","55,29"
2712,DEUSTU,2020-03-15 07:00:10,"8,1","55,70"
2713,DEUSTU,2020-03-15 07:00:10,"8,0","55,93"
2714,DEUSTU,2020-03-15 07:00:10,"7,9","56,36"
2715,DEUSTU,2020-03-15 07:00:10,"7,9","55,99"
2716,DEUSTU,2020-03-15 07:00:10,"7,9","56,16"
2717,DEUSTU,2020-03-15 07:00:10,"7,8","57,29"
2718,DEUSTU,2020-03-15 07:00:10,"7,8","56,60"
2719,DEUSTU,2020-03-15 07:00:10,"7,7","56,37"
2720,DEUSTU,2020-03-15 07:00:10,"7,6","56,74"
2721,DEUSTU,2020-03-15 07:00:10,"7,6","57,19"
2722,DEUSTU,2020-03-15 07:00:10,"7,6","57,67"
2723,DEUSTU,2020-03-15 07:00:10,"7,5","56,67"
2724,DEUSTU,2020-03-15 07:00:10,"7,5","56,25"
2725,DEUSTU,2020-03-15 07:00:10,"7,5","56,49"
2726,DEUSTU,2020-03-15 07:00:10,"7,4","55,19"
2727,DEUSTU,2020-03-15 07:00:10,"7,4","54,91"
2728,DEUSTU,2020-03-15 07:00:10,"7,4","54,77"
2729,DEUSTU,2020-03-15 07:00:10,"7,4","54,74"
2730,DEUSTU,2020-03-15 07:00:10,"7,4","54,09"
